id,n_clauses,fl_problem,nl_problem,nl_solution,fl_problem_renamed,dsl_problem_renamed
878,2,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? sameclock c d e c d e",,"==========================
* From theorem premises:
Points : A, B, C, D, E
 (Numerical Check)=> CDE are sameclock to CDE [g0]

* Auxiliary Constructions:
Points : 

* Proof steps:
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? sameclock c d e c d e",
879,2,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqangle c d d e c d d e",,"==========================
* From theorem premises:
Points : A, B, C, D, E

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CD,DE) = ∠(CD,DE) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqangle c d d e c d d e",
880,2,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqratio c d d e c d d e",,"==========================
* From theorem premises:
Points : A, B, C, D, E

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CD:DE = CD:DE [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqratio c d d e c d d e",
881,2,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqangle c e d e c e d e",,"==========================
* From theorem premises:
Points : A, B, C, D, E

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CE,DE) = ∠(CE,DE) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqangle c e d e c e d e",
882,2,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqratio c e d e c e d e",,"==========================
* From theorem premises:
Points : A, B, C, D, E

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CE:DE = CE:DE [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a ? eqratio c e d e c e d e",
883,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c d c f c d c f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CD,CF) = ∠(CD,CF) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c d c f c d c f",
884,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c d c f c d c f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CD:CF = CD:CF [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c d c f c d c f",
885,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? sameclock c d f c d f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F
 (Numerical Check)=> CDF are sameclock to CDF [g0]

* Auxiliary Constructions:
Points : 

* Proof steps:
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? sameclock c d f c d f",
886,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c d d f c d d f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CD,DF) = ∠(CD,DF) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c d d f c d d f",
887,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c d d f c d d f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CD:DF = CD:DF [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c d d f c d d f",
888,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c f d f c f d f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CF,DF) = ∠(CF,DF) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c f d f c f d f",
889,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c f d f c f d f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CF:DF = CF:DF [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c f d f c f d f",
890,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c d c g c d c g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CD,CG) = ∠(CD,CG) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c d c g c d c g",
891,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c d c g c d c g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CD:CG = CD:CG [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c d c g c d c g",
892,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? sameclock c d g c d g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G
 (Numerical Check)=> CDG are sameclock to CDG [g0]

* Auxiliary Constructions:
Points : 

* Proof steps:
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? sameclock c d g c d g",
893,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c d d g c d d g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CD,DG) = ∠(CD,DG) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c d d g c d d g",
894,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c d d g c d d g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CD:DG = CD:DG [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c d d g c d d g",
895,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c g d g c g d g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CG,DG) = ∠(CG,DG) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c g d g c g d g",
896,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c g d g c g d g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CG:DG = CG:DG [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c g d g c g d g",
897,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; h = angle_bisector h d f c, on_tline h e b d ? eqangle c d c h c d c h",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, H

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CD,CH) = ∠(CD,CH) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = angle_bisector g d f c, on_tline g e b d ? eqangle c d c g c d c g",
898,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; h = angle_bisector h d f c, on_tline h e b d ? eqratio c d c h c d c h",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, H

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CD:CH = CD:CH [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = angle_bisector g d f c, on_tline g e b d ? eqratio c d c g c d c g",
899,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; h = angle_bisector h d f c, on_tline h e b d ? sameclock c d h c d h",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, H
 (Numerical Check)=> CDH are sameclock to CDH [g0]

* Auxiliary Constructions:
Points : 

* Proof steps:
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = angle_bisector g d f c, on_tline g e b d ? sameclock c d g c d g",
900,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; h = angle_bisector h d f c, on_tline h e b d ? eqangle c d d h c d d h",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, H

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CD,DH) = ∠(CD,DH) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = angle_bisector g d f c, on_tline g e b d ? eqangle c d d g c d d g",
901,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; h = angle_bisector h d f c, on_tline h e b d ? eqratio c d d h c d d h",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, H

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CD:DH = CD:DH [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = angle_bisector g d f c, on_tline g e b d ? eqratio c d d g c d d g",
902,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; h = angle_bisector h d f c, on_tline h e b d ? eqangle c h d h c h d h",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, H

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CH,DH) = ∠(CH,DH) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = angle_bisector g d f c, on_tline g e b d ? eqangle c g d g c g d g",
903,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; h = angle_bisector h d f c, on_tline h e b d ? eqratio c h d h c h d h",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, H

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CH:DH = CH:DH [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = angle_bisector g d f c, on_tline g e b d ? eqratio c g d g c g d g",
904,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c e c f c e c f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CE,CF) = ∠(CE,CF) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c e c f c e c f",
905,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c e c f c e c f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CE:CF = CE:CF [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c e c f c e c f",
906,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? sameclock c e f c e f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F
 (Numerical Check)=> CEF are sameclock to CEF [g0]

* Auxiliary Constructions:
Points : 

* Proof steps:
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? sameclock c e f c e f",
907,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c e e f c e e f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CE,EF) = ∠(CE,EF) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c e e f c e e f",
908,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c e e f c e e f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CE:EF = CE:EF [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c e e f c e e f",
909,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c f e f c f e f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CF,EF) = ∠(CF,EF) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqangle c f e f c f e f",
910,3,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c f e f c f e f",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CF:EF = CF:EF [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e ? eqratio c f e f c f e f",
911,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c e c g c e c g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Angle Chasing)=> ∠(CE,CG) = ∠(CE,CG) [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqangle c e c g c e c g",
912,4,"a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c e c g c e c g",,"==========================
* From theorem premises:
Points : A, B, C, D, E, F, G

* Auxiliary Constructions:
Points : 

* Proof steps:
000.  (Ratio Chasing)=> CE:CG = CE:CG [g0]
==========================","a b c d = quadrangle a b c d; e = on_circle e b c, on_bline e c a; f = on_tline f d c e; g = eqangle3 g b d c e a, lc_tangent g e f ? eqratio c e c g c e c g",
